id,nama_ekspedisi,nomor_penjelajahan,banyak_siklus,total_jarak_tempuh,wilayah_eksplorasi,jenis_medan,orientasi_rute,total_jarak_tempuh_satu_siklus,banyak_titik_navigasi,radius_planet_penjelajahan,koordinat_X_lapangan,koordinat_Y_lapangan,koordinat_Z_lapangan,planet_eksplorasi,sektor_planet_eksplorasi,nama_penjelajah,umur_biometrik_penjelajah,planet_lahir,sektor_planet_lahir,planet_kewarganegaraan,sektor_kewarganegaraan,tim_penjelajah,planet_tim_penjelajah,sektor_tim_penjelajah,tim_mesin,planet_tim_mesin,cluster_tim_mesin,waktu_simulasi_alpha,siklus_simulasi_alpha,waktu_simulasi_beta,siklus_simulasi_beta,waktu_simulasi_gamma,siklus_simulasi_gamma,waktu_uji_lingkungan_A,waktu_uji_lingkungan_B,waktu_uji_lingkungan_C,total_siklus_uji,delay_peluncuran,offset_delay_peluncuran,urutan_awal_sebelum_delay,urutan_peluncuran_akhir,siklus_demonstrasi_lapangan,waktu_demonstrasi_lapangan,waktu_kalibrasi_lapangan_A,waktu_kalibrasi_lapangan_B,waktu_kalibrasi_lapangan_C,siklus_kalibrasi_lapangan,durasi_misi_diselesaikan,jumlah_isi_bensin_selama_misi,peringkat_durasi_misi_tercepat,penghargaan_misi
4955,Perseus Expedition,17,1008,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Hannibal Barca,1983.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:06:43.780,360,1:06:19.344,432,1:05:33.128,288,1:05:22.881,1:05:04.959,1:04:51.103,270,,,6.0,5.0,,,,,,,49d 18:49:54.084,2.0,7.0,Bronze
4956,Perseus Expedition,17,1008,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Erwin Schrödinger,2361.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:07:23.192,324,1:06:00.178,378,1:05:55.531,198,1:05:16.617,1:05:26.408,1:04:51.766,270,,,7.0,6.0,,,,,,,49d 17:26:37.536,2.0,5.0,Bronze
4957,Perseus Expedition,17,1008,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Blaise Pascal,1603.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:06:58.176,198,1:05:49.640,360,1:05:38.936,234,1:05:22.591,1:04:54.753,1:04:55.044,252,,,8.0,7.0,,,,,,,49d 19:00:28.818,2.0,8.0,Bronze
4958,Perseus Expedition,17,252,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Seneca,1878.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,1:06:48.053,324,1:06:32.744,450,1:05:57.730,306,1:05:23.255,1:05:23.918,1:05:04.627,306,,,9.0,8.0,,,,,,,,1.0,,Mission Incomplete
4959,Perseus Expedition,17,1008,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Max Planck,2349.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:05:35.991,306,1:05:56.153,432,1:05:40.720,270,1:05:24.209,1:04:58.031,1:04:37.951,270,5,5.0,4.0,9.0,,,,,,,49d 18:07:22.404,2.0,6.0,Bronze
4960,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Benjamin Franklin,1567.0,Nebiros,Galactic East Sector,Nebiros,Galactic East Sector,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,1:07:43.769,396,1:07:03.486,432,1:06:46.435,288,1:05:56.153,1:05:46.902,1:05:37.816,324,,,10.0,10.0,,,,,,,,2.0,9.0,Bronze
4961,Perseus Expedition,17,720,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,John Stuart Mill,1834.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Celestia Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:07:02.947,396,1:06:29.260,414,1:06:10.715,180,1:06:12.209,1:05:56.859,,216,,,11.0,11.0,,,,,,,,2.0,,Mission Incomplete
4962,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Leon Battista Alberti,2035.0,Hyperion,Central Celestial Belt,Hyperion,Central Celestial Belt,Draconis Assembly,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:06:58.964,324,1:06:28.430,468,1:06:33.159,288,1:06:19.386,1:06:14.159,,144,,,13.0,12.0,,,,,,,,2.0,11.0,Merit
4963,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Adam Smith,1679.0,Eos Prime,Northern Spiral Arm,Eos Prime,Northern Spiral Arm,Hyperion Collective,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:07:03.030,360,1:06:04.492,450,1:06:38.967,234,1:06:21.999,,,126,,,16.0,13.0,,,,,,,,2.0,12.0,Merit
4964,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Robert Boyle,1923.0,Eos Prime,Northern Spiral Arm,Eos Prime,Northern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:07:23.400,342,1:07:14.729,468,1:06:27.600,144,1:06:22.497,,,108,,,17.0,14.0,,,,,,,,2.0,15.0,Merit
4965,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Alfred Nobel,3070.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Draconis Assembly,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:06:59.047,324,1:06:45.854,450,1:06:25.277,360,1:06:35.607,,,126,,,18.0,15.0,,,,,,,,2.0,13.0,Merit
4966,Perseus Expedition,17,972,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Niccolò Paganini,1650.0,Aurelia,Central Celestial Belt,Titanis,Central Celestial Belt,Titan Forge Corps,Horizon Reach,Northern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,1:08:21.605,306,1:07:05.892,432,1:06:50.542,270,1:06:43.407,,,162,,,19.0,16.0,,,,,,,,2.0,16.0,Merit
4967,Perseus Expedition,17,972,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Antoine Lavoisier,1654.0,Polaris Rim,Central Celestial Belt,Polaris Rim,Central Celestial Belt,Titan Forge Corps,Horizon Reach,Northern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,1:10:41.539,342,1:07:46.756,414,1:25:21.758,270,1:06:55.728,,,144,,,20.0,17.0,,,,,,,,3.0,17.0,Merit
4968,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Leonardo da Vinci,2506.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Hyperion Collective,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:07:03.444,360,1:06:52.492,540,1:06:16.523,324,1:05:52.876,1:06:01.961,,162,SFB,,12.0,18.0,,,,,,,,2.0,10.0,Bronze
4969,Perseus Expedition,17,882,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Nikola Tesla,2939.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Celestia Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:07:07.012,216,1:06:38.304,324,1:06:43.033,216,1:06:12.582,1:12:17.373,,216,SFB,,14.0,19.0,,,,,,,,3.0,,Mission Incomplete
4970,Perseus Expedition,17,990,230303.66397868507,Horizon Reach Complex,Planetary Surface,Retrograde,228.71514540124744,820,39750.80884308375,-4571.300034560478,-34073.78566312731,19955.128419949415,Horizon Reach,Northern Spiral Arm,Johannes Gutenberg,1730.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:07:02.781,342,1:07:24.520,378,1:06:23.659,162,1:06:12.167,,,198,SFB,,15.0,20.0,,,,,,,,2.0,14.0,Merit
4971,Perseus Expedition,18,966,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Max Planck,2352.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,26:19.528,392,26:07.108,434,26:06.765,238,25:46.986,25:49.748,25:29.808,322,,,1.0,1.0,,,,,,,,4.0,15.0,Merit
4972,Perseus Expedition,18,994,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Albert Einstein,2691.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,26:21.060,336,26:08.822,364,26:06.100,196,25:56.664,25:41.885,25:32.731,308,,,2.0,2.0,,,,,,,19d 09:24:19.660,1.0,2.0,Silver
4973,Perseus Expedition,18,994,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Enrico Fermi,1761.0,Epsilon Verge,Central Celestial Belt,Vortexa,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,26:22.008,392,25:58.559,392,25:56.866,168,25:48.216,25:42.066,25:36.865,252,,,3.0,3.0,,,,,,,19d 08:06:26.656,1.0,1.0,Gold
4974,Perseus Expedition,18,994,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Alexander Hamilton,2322.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,26:24.951,280,26:10.052,364,25:52.974,210,25:52.551,25:53.599,25:39.224,252,,,4.0,4.0,,,,,,,19d 09:29:57.536,1.0,3.0,Silver
4975,Perseus Expedition,18,994,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Seneca,1881.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,26:32.512,322,26:21.302,406,26:16.725,252,25:50.635,25:51.583,25:41.522,308,,,5.0,5.0,,,,,,,19d 13:06:48.254,1.0,4.0,Bronze
4976,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Hannibal Barca,1986.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,26:42.150,364,26:19.064,406,26:13.237,280,26:02.914,25:57.491,25:47.672,322,,,6.0,6.0,,,,,,,,1.0,6.0,Bronze
4977,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Erwin Schrödinger,2363.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,26:58.481,350,26:43.319,98,26:15.092,210,26:06.987,25:54.345,25:47.712,238,,,7.0,7.0,,,,,,,,2.0,12.0,Merit
4978,Perseus Expedition,18,994,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Marcus Aurelius,1758.0,Nereid,Central Celestial Belt,Nereid,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,26:46.263,280,26:24.851,392,26:16.947,280,25:47.409,25:53.176,25:49.204,308,,,8.0,8.0,,,,,,,19d 14:27:41.060,1.0,5.0,Bronze
4979,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Leonardo da Vinci,2509.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Hyperion Collective,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,26:50.114,378,26:26.383,448,26:25.032,238,26:02.612,26:07.531,,224,,,11.0,9.0,,,,,,,,1.0,7.0,Bronze
4980,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Alfred Nobel,3072.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Draconis Assembly,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,26:53.501,364,26:29.609,350,26:23.359,308,26:04.709,26:11.806,,252,,,12.0,10.0,,,,,,,,1.0,8.0,Bronze
4981,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Leon Battista Alberti,2038.0,Hyperion,Central Celestial Belt,Hyperion,Central Celestial Belt,Draconis Assembly,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,26:59.913,378,26:37.392,434,26:23.863,266,26:10.576,26:18.500,,210,,,14.0,11.0,,,,,,,,1.0,11.0,Merit
4982,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Nikola Tesla,2942.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Celestia Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,26:46.041,364,26:27.411,378,26:29.730,210,26:21.766,,,98,,,16.0,12.0,,,,,,,,1.0,9.0,Bronze
4983,Perseus Expedition,18,966,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Robert Boyle,1926.0,Eos Prime,Northern Spiral Arm,Eos Prime,Northern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,27:24.833,322,27:09.510,238,26:39.126,168,26:27.895,,,112,,,17.0,13.0,,,,,,,,2.0,17.0,Merit
4984,Perseus Expedition,18,0,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Niccolò Paganini,1653.0,Aurelia,Central Celestial Belt,Titanis,Central Celestial Belt,Titan Forge Corps,Horizon Reach,Northern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,27:36.205,378,26:45.315,420,26:37.613,196,26:29.952,,,126,,,18.0,14.0,,,,,,,,0.0,,Mission Incomplete
4985,Perseus Expedition,18,952,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Antoine Lavoisier,1657.0,Polaris Rim,Central Celestial Belt,Polaris Rim,Central Celestial Belt,Titan Forge Corps,Horizon Reach,Northern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,27:49.814,336,27:24.853,392,27:02.635,210,26:38.924,,,126,,,19.0,15.0,,,,,,,,2.0,18.0,Merit
4986,Perseus Expedition,18,966,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Johannes Gutenberg,1733.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,27:03.401,322,,28,26:37.069,266,26:11.806,26:16.120,,182,5,5.0,13.0,16.0,,,,,,,,1.0,16.0,Merit
4987,Perseus Expedition,18,0,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Benjamin Franklin,1570.0,Nebiros,Galactic East Sector,Nebiros,Galactic East Sector,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,26:53.199,420,26:25.637,434,26:13.399,350,25:59.144,25:46.462,25:55.676,266,SFB,,9.0,17.0,,,,,,,,0.0,,Mission Incomplete
4988,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Blaise Pascal,1606.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,26:59.046,364,26:32.391,378,26:18.943,224,26:03.963,26:02.027,32:32.307,266,SFB,,10.0,18.0,,,,,,,,1.0,10.0,Bronze
4989,Perseus Expedition,18,980,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,John Stuart Mill,1836.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Celestia Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,26:48.118,280,26:41.505,518,26:32.795,238,26:15.193,26:20.818,,182,SFB,,15.0,19.0,,,,,,,,1.0,13.0,Merit
4990,Perseus Expedition,18,966,86192.59662295348,Celestia Basin Hub,Planetary Surface,Prograde,86.77818809484631,340,76839.47632540134,-11448.429352004792,-71564.93251006633,25528.396388408713,Zentara,Northern Spiral Arm,Adam Smith,1682.0,Eos Prime,Northern Spiral Arm,Eos Prime,Northern Spiral Arm,Hyperion Collective,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,26:53.582,378,26:47.533,504,26:19.750,280,27:10.579,,,42,SFB,,20.0,20.0,,,,,,,,2.0,14.0,Merit
4991,Perseus Expedition,19,1633,288147.1975290335,Altair Command Outpost,Planetary Surface,Retrograde,176.46996672250012,600,75341.82301545666,47315.0547842071,-50204.63931213331,-30284.815957810806,Altair,Southern Spiral Arm,Max Planck,2353.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,47:29.033,690,49:23.212,552,,,47:07.451,46:42.305,46:44.066,529,,,1.0,1.0,552,19d 01:46:15.438,,,,,60d 13:50:07.642,4.0,3.0,Silver
4992,Perseus Expedition,19,1633,288147.1975290335,Altair Command Outpost,Planetary Surface,Retrograde,176.46996672250012,600,75341.82301545666,47315.0547842071,-50204.63931213331,-30284.815957810806,Altair,Southern Spiral Arm,Enrico Fermi,1762.0,Epsilon Verge,Central Celestial Belt,Vortexa,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,47:22.890,506,49:12.851,598,,,47:19.286,46:45.295,46:40.093,391,,,2.0,2.0,552,19d 02:04:37.506,,,,,60d 13:01:46.491,4.0,2.0,Silver
4993,Perseus Expedition,19,1633,288147.1975290335,Altair Command Outpost,Planetary Surface,Retrograde,176.46996672250012,600,75341.82301545666,47315.0547842071,-50204.63931213331,-30284.815957810806,Altair,Southern Spiral Arm,Hannibal Barca,1987.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,47:51.844,713,49:52.822,713,,,47:07.696,47:07.082,46:58.686,437,,,3.0,3.0,552,19d 06:40:11.332,,,,,60d 23:50:31.116,4.0,6.0,Bronze
4994,Perseus Expedition,19,1633,288147.1975290335,Altair Command Outpost,Planetary Surface,Retrograde,176.46996672250012,600,75341.82301545666,47315.0547842071,-50204.63931213331,-30284.815957810806,Altair,Southern Spiral Arm,Alexander Hamilton,2323.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Crimson Nova Fleet,Nebiros,Galactic East Sector,47:25.962,644,49:45.655,667,,,47:12.856,47:04.707,46:44.639,506,,,4.0,4.0,552,19d 06:56:53.557,,,,,60d 20:44:00.903,5.0,4.0,Bronze
